"NTD ID","Agency","City","State","UPT","MILES","Mode","Fuel_Type","Fuel_Consumption","EIA_Fuel","CO2_Per_Unit_Pounds","CO2_MWh.x","CO2_Diesel","CO2_Gasoline","CO2_CNG","CO2_LPG","CO2_Electric","Total_CO2","CO2_MWh.y","primary_source","electricity_price_MWh","generation_MWh","abbreviation","CO2_per_UPT","CO2_per_MILE","Agency_Size"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Gasoline",61814,"Finished Motor Gasoline",18.73,805.370310197789,0,1157776.22,0,0,0,1157776.22,NA,NA,NA,NA,NA,0.666906803360984,0.201448590927076,"Small"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40001,"Chattanooga Area Regional Transportation Authority","Chattanooga","TN",1736039,5747254,"Motor Bus","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40002,"City of Knoxville, dba: Knoxville Area Transit","Knoxville","TN",2312188,7161127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40003,"City of Memphis, dba: Memphis Area Transit Authority","Memphis","TN",2819588,14475117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40004,"Metropolitan Transit Authority, dba: WeGo Public Transit","Madison","TN",8162766,34901383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40005,"City of Asheville, dba: ART (Asheville Rides Transit)","Asheville","NC",1377810,5005600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40006,"Cape Fear Public Transportation Authority, dba: Wave Transit","Wilmington","NC",721308,2152407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40007,"City of Raleigh, dba: GoRaleigh","Raleigh","NC",5338054,24490026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Diesel Fuel",200282,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Electric Battery",56836,NA,0,805.370310197789,0,0,0,0,45774.0269504016,45774.0269504016,NA,NA,NA,NA,NA,0.00326324708295165,0.000677817929693787,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Commuter Bus","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Diesel Fuel",179871,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Demand Response","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Electric Propulsion",11980088,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Light Rail","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Diesel Fuel",2312668,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Electric Battery",656290,NA,0,805.370310197789,0,0,0,0,528556.480879707,528556.480879707,NA,NA,NA,NA,NA,0.0376809843773373,0.00782681978110239,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Motor Bus","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Electric Propulsion",1483914,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Streetcar","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Gasoline",43254,"Finished Motor Gasoline",18.73,805.370310197789,0,810147.42,0,0,0,810147.42,NA,NA,NA,NA,NA,0.0577557051718522,0.0119965946532556,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40008,"City of Charlotte North Carolina","Charlotte","NC",14027141,67531449,"Vanpool","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
40009,"City of Fayetteville, dba: Fayetteville Area System of Transit","Fayetteville","NC",2195673,9099174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40012,"City of Winston Salem, dba: Winston-Salem Transit Authority","Winston Salem","NC",1715582,5888651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40014,"Ms Coast Transportation Authority, dba: COAST TRANSIT AUTHORITY","Gulfport","MS",751314,6961094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Diesel Fuel",285,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Gasoline",55867,"Finished Motor Gasoline",18.73,805.370310197789,0,1046388.91,0,0,0,1046388.91,NA,NA,NA,NA,NA,2.32981818141336,0.969436944240109,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Demand Response","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Motor Bus","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Motor Bus","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
40015,"City of Jackson, MS","Jackson","MS",449129,1079378,"Motor Bus","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
